USB2E5653_1		
689.781	23.44	
690.123	17.44	
690.465	19.44	
690.807	18.44	
691.149	16.44	
691.49	18.44	
691.832	16.44	
692.174	18.44	
692.515	16.44	
692.857	17.44	
693.198	27.44	
693.54	16.44	
693.881	20.44	
694.223	17.44	
694.564	25.44	
694.905	18.44	
695.246	12.44	
695.588	23.44	
695.929	19.44	
696.27	15.44	
696.611	21.44	
696.952	17.44	
697.293	22.44	
697.634	17.44	
697.975	18.44	
698.315	20.44	
698.656	17.44	
698.997	18.44	
699.338	16.44	
699.678	14.44	
700.019	16.44	
700.359	14.44	
700.7	17.44	
701.04	22.44	
701.381	16.44	
701.721	16.44	
702.061	17.44	
702.402	18.44	
702.742	17.44	
703.082	21.44	
703.422	22.44	
703.762	15.44	
704.102	16.44	
704.442	21.44	
704.782	21.44	
705.122	12.44	
705.462	20.44	
705.801	14.44	
706.141	15.44	
706.481	28.44	
706.82	17.44	
707.16	19.44	
707.499	19.44	
707.839	16.44	
708.178	15.44	
708.518	16.44	
708.857	15.44	
709.196	16.44	
709.536	20.44	
709.875	14.44	
710.214	16.44	
710.553	22.44	
710.892	16.44	
711.231	19.44	
711.57	21.44	
711.909	22.44	
712.248	14.44	
712.587	8.44	
712.926	15.44	
713.264	16.44	
713.603	19.44	
713.942	14.44	
714.28	17.44	
714.619	21.44	
714.957	16.44	
715.296	17.44	
715.634	16.44	
715.972	20.44	
716.311	16.44	
716.649	14.44	
716.987	17.44	
717.325	18.44	
717.663	13.44	
718.001	17.44	
718.339	16.44	
718.677	21.44	
719.015	19.44	
719.353	25.44	
719.691	20.44	
720.029	13.44	
720.366	18.44	
720.704	20.44	
721.042	18.44	
721.379	18.44	
721.717	17.44	
722.054	20.44	
722.392	22.44	
722.729	21.44	
723.066	15.44	
723.404	19.44	
723.741	19.44	
724.078	17.44	
724.415	16.44	
724.752	16.44	
725.089	20.44	
725.426	24.44	
725.763	23.44	
726.1	16.44	
726.437	11.44	
726.774	17.44	
727.111	15.44	
727.447	20.44	
727.784	16.44	
728.121	13.44	
728.457	13.44	
728.794	16.44	
729.13	17.44	
729.466	21.44	
729.803	15.44	
730.139	16.44	
730.475	20.44	
730.812	17.44	
731.148	17.44	
731.484	18.44	
731.82	20.44	
732.156	17.44	
732.492	14.44	
732.828	20.44	
733.164	19.44	
733.5	16.44	
733.836	23.44	
734.171	21.44	
734.507	16.44	
734.843	14.44	
735.178	14.44	
735.514	18.44	
735.849	20.44	
736.185	18.44	
736.52	19.44	
736.855	22.44	
737.191	17.44	
737.526	16.44	
737.861	16.44	
738.196	19.44	
738.531	17.44	
738.867	16.44	
739.202	19.44	
739.537	23.44	
739.871	16.44	
740.206	16.44	
740.541	20.44	
740.876	16.44	
741.211	20.44	
741.545	17.44	
741.88	13.44	
742.214	17.44	
742.549	21.44	
742.883	15.44	
743.218	18.44	
743.552	12.44	
743.887	14.44	
744.221	21.44	
744.555	16.44	
744.889	17.44	
745.223	18.44	
745.558	20.44	
